Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5678,202409 (5678),"4/1/2019 - 6/30/2019, Every day, Daily Average",2953,2374,3672
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5679,202311 (5679),"4/1/2019 - 6/30/2019, Every day, Daily Average",2445,1936,3087
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5683,202174 (5683),"4/1/2019 - 6/30/2019, Every day, Daily Average",2638,2097,3318
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5686,202212 (5686),"4/1/2019 - 6/30/2019, Every day, Daily Average",2639,2137,3258
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5687,202195 (5687),"4/1/2019 - 6/30/2019, Every day, Daily Average",2335,1877,2903
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5688,202172 (5688),"4/1/2019 - 6/30/2019, Every day, Daily Average",2508,2044,3076
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5693,202196 (5693),"4/1/2019 - 6/30/2019, Every day, Daily Average",2282,1850,2814
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5696,201751 (5696),"4/1/2019 - 6/30/2019, Every day, Daily Average",3083,2644,3593
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5701,202321 (5701),"4/1/2019 - 6/30/2019, Every day, Daily Average",2895,2340,3581
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5702,405370 (5702),"4/1/2019 - 6/30/2019, Every day, Daily Average",3394,2675,4306
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5704,202322 (5704),"4/1/2019 - 6/30/2019, Every day, Daily Average",2456,1937,3112
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5708,202335 (5708),"4/1/2019 - 6/30/2019, Every day, Daily Average",2388,1911,2983
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5711,302751 (5711),"4/1/2019 - 6/30/2019, Every day, Daily Average",2638,2116,3288
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5712,202301 (5712),"4/1/2019 - 6/30/2019, Every day, Daily Average",2423,1939,3027
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5715,201753 (5715),"4/1/2019 - 6/30/2019, Every day, Daily Average",2885,2474,3363
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5716,202292 (5716),"4/1/2019 - 6/30/2019, Every day, Daily Average",2383,1930,2941
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5718,202334 (5718),"4/1/2019 - 6/30/2019, Every day, Daily Average",2422,1932,3035
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5719,202333 (5719),"4/1/2019 - 6/30/2019, Every day, Daily Average",2525,1974,3228
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5721,202302 (5721),"4/1/2019 - 6/30/2019, Every day, Daily Average",2400,1950,2952
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5723,202293 (5723),"4/1/2019 - 6/30/2019, Every day, Daily Average",2382,1935,2931
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5725,202307 (5725),"4/1/2019 - 6/30/2019, Every day, Daily Average",2432,1970,3002
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5726,202229 (5726),"4/1/2019 - 6/30/2019, Every day, Daily Average",2255,1870,2718
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5727,202393 (5727),"4/1/2019 - 6/30/2019, Every day, Daily Average",2842,2308,3498
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5732,202308 (5732),"4/1/2019 - 6/30/2019, Every day, Daily Average",2479,2008,3059
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5734,202332 (5734),"4/1/2019 - 6/30/2019, Every day, Daily Average",2482,2011,3063
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5735,202331 (5735),"4/1/2019 - 6/30/2019, Every day, Daily Average",2604,2097,3233
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5737,202377 (5737),"4/1/2019 - 6/30/2019, Every day, Daily Average",2903,2297,3668
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5738,202391 (5738),"4/1/2019 - 6/30/2019, Every day, Daily Average",2823,2261,3524
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5739,202304 (5739),"4/1/2019 - 6/30/2019, Every day, Daily Average",2531,2048,3127
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5742,202376 (5742),"4/1/2019 - 6/30/2019, Every day, Daily Average",2461,1971,3072
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5743,202371 (5743),"4/1/2019 - 6/30/2019, Every day, Daily Average",2469,1979,3080
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5745,202275 (5745),"4/1/2019 - 6/30/2019, Every day, Daily Average",2933,2365,3636
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5746,202207 (5746),"4/1/2019 - 6/30/2019, Every day, Daily Average",2450,1999,3001
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5752,303151 (5752),"4/1/2019 - 6/30/2019, Every day, Daily Average",3490,2823,4314
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5753,202247 (5753),"4/1/2019 - 6/30/2019, Every day, Daily Average",2308,1925,2767
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5754,202381 (5754),"4/1/2019 - 6/30/2019, Every day, Daily Average",2489,1996,3102
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5755,202274 (5755),"4/1/2019 - 6/30/2019, Every day, Daily Average",2592,2096,3204
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5756,202206 (5756),"4/1/2019 - 6/30/2019, Every day, Daily Average",2520,2052,3094
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5758,302753 (5758),"4/1/2019 - 6/30/2019, Every day, Daily Average",2889,2331,3579
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5760,202341 (5760),"4/1/2019 - 6/30/2019, Every day, Daily Average",2735,2217,3373
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5765,202375 (5765),"4/1/2019 - 6/30/2019, Every day, Daily Average",2678,2155,3326
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5766,202231 (5766),"4/1/2019 - 6/30/2019, Every day, Daily Average",2509,2159,2914
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5768,202372 (5768),"4/1/2019 - 6/30/2019, Every day, Daily Average",2620,2099,3269
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5770,202234 (5770),"4/1/2019 - 6/30/2019, Every day, Daily Average",2595,2176,3094
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5773,202382 (5773),"4/1/2019 - 6/30/2019, Every day, Daily Average",2544,2039,3173
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5774,202271 (5774),"4/1/2019 - 6/30/2019, Every day, Daily Average",2708,2205,3325
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5775,303152 (5775),"4/1/2019 - 6/30/2019, Every day, Daily Average",3669,3008,4474
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5781,202342 (5781),"4/1/2019 - 6/30/2019, Every day, Daily Average",2802,2231,3518
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5784,302462 (5784),"4/1/2019 - 6/30/2019, Every day, Daily Average",2746,2235,3373
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5785,202414 (5785),"4/1/2019 - 6/30/2019, Every day, Daily Average",2578,2071,3208
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5786,302464 (5786),"4/1/2019 - 6/30/2019, Every day, Daily Average",2818,2291,3465
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5787,302461 (5787),"4/1/2019 - 6/30/2019, Every day, Daily Average",2799,2273,3445
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5788,202282 (5788),"4/1/2019 - 6/30/2019, Every day, Daily Average",2642,2219,3145
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5789,202345 (5789),"4/1/2019 - 6/30/2019, Every day, Daily Average",2743,2217,3392
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5790,202353 (5790),"4/1/2019 - 6/30/2019, Every day, Daily Average",2822,2295,3469
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5791,303312 (5791),"4/1/2019 - 6/30/2019, Every day, Daily Average",3503,2772,4426
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5792,202241 (5792),"4/1/2019 - 6/30/2019, Every day, Daily Average",2405,2013,2873
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5794,202344 (5794),"4/1/2019 - 6/30/2019, Every day, Daily Average",2707,2198,3332
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5795,302470 (5795),"4/1/2019 - 6/30/2019, Every day, Daily Average",2594,2088,3221
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5797,302451 (5797),"4/1/2019 - 6/30/2019, Every day, Daily Average",2907,2364,3573
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5798,202351 (5798),"4/1/2019 - 6/30/2019, Every day, Daily Average",3021,2464,3703
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5799,202273 (5799),"4/1/2019 - 6/30/2019, Every day, Daily Average",2774,2321,3314
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5800,302452 (5800),"4/1/2019 - 6/30/2019, Every day, Daily Average",2846,2306,3512
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5801,202352 (5801),"4/1/2019 - 6/30/2019, Every day, Daily Average",2917,2386,3565
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5802,302752 (5802),"4/1/2019 - 6/30/2019, Every day, Daily Average",2799,2238,3499
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5803,202283 (5803),"4/1/2019 - 6/30/2019, Every day, Daily Average",2709,2261,3245
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5804,202272 (5804),"4/1/2019 - 6/30/2019, Every day, Daily Average",2812,2352,3360
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5805,202362 (5805),"4/1/2019 - 6/30/2019, Every day, Daily Average",2933,2470,3481
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5806,302453 (5806),"4/1/2019 - 6/30/2019, Every day, Daily Average",3022,2474,3690
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5809,302471 (5809),"4/1/2019 - 6/30/2019, Every day, Daily Average",2633,2111,3283
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5810,302463 (5810),"4/1/2019 - 6/30/2019, Every day, Daily Average",2746,2229,3382
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5811,302473 (5811),"4/1/2019 - 6/30/2019, Every day, Daily Average",2681,2157,3331
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5814,302446 (5814),"4/1/2019 - 6/30/2019, Every day, Daily Average",3049,2515,3696
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5816,302454 (5816),"4/1/2019 - 6/30/2019, Every day, Daily Average",3037,2482,3715
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5817,302563 (5817),"4/1/2019 - 6/30/2019, Every day, Daily Average",2728,2187,3402
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5818,302445 (5818),"4/1/2019 - 6/30/2019, Every day, Daily Average",3042,2608,3547
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5819,202361 (5819),"4/1/2019 - 6/30/2019, Every day, Daily Average",3116,2669,3637
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5822,302455 (5822),"4/1/2019 - 6/30/2019, Every day, Daily Average",2831,2300,3483
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5823,202243 (5823),"4/1/2019 - 6/30/2019, Every day, Daily Average",2423,2032,2887
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5827,302472 (5827),"4/1/2019 - 6/30/2019, Every day, Daily Average",2668,2226,3197
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5829,202363 (5829),"4/1/2019 - 6/30/2019, Every day, Daily Average",2851,2441,3329
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5831,302447 (5831),"4/1/2019 - 6/30/2019, Every day, Daily Average",3169,2631,3816
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5832,202364 (5832),"4/1/2019 - 6/30/2019, Every day, Daily Average",2905,2486,3393
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5833,302562 (5833),"4/1/2019 - 6/30/2019, Every day, Daily Average",2703,2208,3308
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5834,302560 (5834),"4/1/2019 - 6/30/2019, Every day, Daily Average",2767,2214,3456
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5836,302481 (5836),"4/1/2019 - 6/30/2019, Every day, Daily Average",3054,2559,3643
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5837,202261 (5837),"4/1/2019 - 6/30/2019, Every day, Daily Average",2823,2374,3356
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5839,302485 (5839),"4/1/2019 - 6/30/2019, Every day, Daily Average",2724,2245,3304
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5841,202262 (5841),"4/1/2019 - 6/30/2019, Every day, Daily Average",2854,2419,3366
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5842,302441 (5842),"4/1/2019 - 6/30/2019, Every day, Daily Average",2997,2586,3473
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5843,302482 (5843),"4/1/2019 - 6/30/2019, Every day, Daily Average",2983,2458,3619
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5847,302754 (5847),"4/1/2019 - 6/30/2019, Every day, Daily Average",2851,2282,3560
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5848,302570 (5848),"4/1/2019 - 6/30/2019, Every day, Daily Average",2755,2208,3436
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5850,302561 (5850),"4/1/2019 - 6/30/2019, Every day, Daily Average",2932,2266,3792
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5851,302484 (5851),"4/1/2019 - 6/30/2019, Every day, Daily Average",2844,2334,3464
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5853,302762 (5853),"4/1/2019 - 6/30/2019, Every day, Daily Average",2963,2375,3695
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5854,302555 (5854),"4/1/2019 - 6/30/2019, Every day, Daily Average",2847,2318,3496
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5858,302442 (5858),"4/1/2019 - 6/30/2019, Every day, Daily Average",2887,2466,3378
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5859,302444 (5859),"4/1/2019 - 6/30/2019, Every day, Daily Average",3057,2543,3674
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5862,202263 (5862),"4/1/2019 - 6/30/2019, Every day, Daily Average",2778,2378,3245
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5864,302554 (5864),"4/1/2019 - 6/30/2019, Every day, Daily Average",3222,2583,4018
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5866,302572 (5866),"4/1/2019 - 6/30/2019, Every day, Daily Average",2717,2193,3365
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5868,202264 (5868),"4/1/2019 - 6/30/2019, Every day, Daily Average",2728,2323,3203
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5869,304630 (5869),"4/1/2019 - 6/30/2019, Every day, Daily Average",3680,2911,4651
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5873,202266 (5873),"4/1/2019 - 6/30/2019, Every day, Daily Average",2645,2246,3114
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5874,302490 (5874),"4/1/2019 - 6/30/2019, Every day, Daily Average",3101,2566,3747
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5879,302552 (5879),"4/1/2019 - 6/30/2019, Every day, Daily Average",3218,2581,4011
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5880,202267 (5880),"4/1/2019 - 6/30/2019, Every day, Daily Average",2545,2145,3019
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5881,202268 (5881),"4/1/2019 - 6/30/2019, Every day, Daily Average",2757,2348,3235
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5882,302700 (5882),"4/1/2019 - 6/30/2019, Every day, Daily Average",2765,2206,3464
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5883,302551 (5883),"4/1/2019 - 6/30/2019, Every day, Daily Average",2984,2445,3641
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5884,302483 (5884),"4/1/2019 - 6/30/2019, Every day, Daily Average",3065,2597,3617
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5887,302582 (5887),"4/1/2019 - 6/30/2019, Every day, Daily Average",3109,2492,3878
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",5888,20226A (5888),"4/1/2019 - 6/30/2019, Every day, Daily Average",2603,2200,3078
