Date,Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/10/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",571.0,369.0,883.0,788.0,628.0,988.0,692.0,474.0,1011.0,643.0,404.0,1024.0,499.0,339.0,733.0,294.0,199.0,434.0
06/07/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1464.0,1093.0,1960.0,1311.0,1037.0,1657.0,2089.0,1730.0,2522.0,1571.0,1279.0,1929.0,,,,,,
04/07/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",674.0,510.0,889.0,555.0,484.0,636.0,745.0,547.0,1015.0,693.0,526.0,912.0,622.0,467.0,828.0,619.0,499.0,768.0
06/11/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1260.0,833.0,1906.0,1079.0,825.0,1412.0,1794.0,1388.0,2319.0,1265.0,991.0,1615.0,903.0,681.0,1196.0,606.0,534.0,687.0
05/13/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1417.0,1168.0,1721.0,1483.0,1252.0,1757.0,,,,,,,,,,,,
06/22/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",433.0,277.0,678.0,400.0,300.0,533.0,510.0,306.0,850.0,447.0,276.0,723.0,369.0,267.0,510.0,456.0,278.0,748.0
06/16/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",918.0,684.0,1232.0,,,,1113.0,869.0,1426.0,954.0,703.0,1294.0,792.0,678.0,924.0,680.0,568.0,815.0
04/24/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",784.0,558.0,1101.0,953.0,756.0,1203.0,924.0,679.0,1256.0,747.0,558.0,1000.0,648.0,495.0,849.0,,,
04/26/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1073.0,813.0,1417.0,1075.0,829.0,1395.0,1326.0,1088.0,1616.0,1107.0,875.0,1401.0,936.0,778.0,1125.0,,,
05/17/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1432.0,1149.0,1783.0,1365.0,1042.0,1788.0,1621.0,1395.0,1884.0,1465.0,1275.0,1684.0,,,,,,
04/28/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",716.0,523.0,980.0,651.0,516.0,821.0,857.0,640.0,1148.0,714.0,553.0,921.0,658.0,449.0,963.0,464.0,341.0,631.0
05/09/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",554.0,331.0,928.0,447.0,296.0,675.0,853.0,589.0,1237.0,672.0,443.0,1021.0,421.0,273.0,649.0,350.0,246.0,497.0
04/06/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1302.0,1072.0,1582.0,,,,,,,,,,,,,,,
05/24/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",841.0,609.0,1161.0,734.0,576.0,936.0,960.0,722.0,1275.0,827.0,632.0,1082.0,796.0,554.0,1142.0,691.0,486.0,981.0
04/11/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",765.0,540.0,1082.0,799.0,686.0,931.0,910.0,661.0,1252.0,735.0,559.0,967.0,756.0,542.0,1054.0,508.0,379.0,681.0
04/17/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1304.0,982.0,1732.0,,,,1399.0,1110.0,1763.0,,,,1189.0,917.0,1541.0,,,
04/30/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",696.0,507.0,957.0,,,,906.0,689.0,1191.0,699.0,521.0,939.0,620.0,489.0,787.0,534.0,394.0,724.0
06/04/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1402.0,1099.0,1789.0,1346.0,1032.0,1755.0,1605.0,1478.0,1743.0,,,,1287.0,1057.0,1565.0,,,
05/13/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",572.0,358.0,913.0,540.0,382.0,763.0,850.0,547.0,1321.0,459.0,323.0,654.0,435.0,295.0,641.0,,,
04/24/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1568.0,1244.0,1976.0,1580.0,1224.0,2040.0,1740.0,1415.0,2140.0,,,,,,,,,
05/30/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1018.0,761.0,1362.0,1164.0,868.0,1562.0,1044.0,827.0,1316.0,969.0,822.0,1142.0,865.0,667.0,1122.0,,,
06/02/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",845.0,668.0,1070.0,644.0,547.0,758.0,976.0,777.0,1225.0,860.0,727.0,1017.0,799.0,623.0,1024.0,,,
06/30/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",715.0,452.0,1132.0,558.0,448.0,696.0,1477.0,880.0,2478.0,,,,619.0,471.0,813.0,468.0,365.0,601.0
06/03/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",504.0,324.0,782.0,451.0,310.0,654.0,623.0,436.0,889.0,507.0,359.0,716.0,439.0,269.0,714.0,,,
04/14/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1456.0,1157.0,1832.0,,,,,,,1573.0,1307.0,1892.0,,,,,,
06/10/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1593.0,1174.0,2163.0,1591.0,1224.0,2067.0,,,,,,,,,,,,
06/25/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",782.0,526.0,1162.0,1190.0,781.0,1812.0,885.0,619.0,1265.0,841.0,571.0,1239.0,603.0,477.0,761.0,482.0,384.0,606.0
05/06/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",729.0,541.0,983.0,,,,802.0,635.0,1014.0,780.0,604.0,1008.0,586.0,473.0,725.0,757.0,494.0,1161.0
05/03/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",599.0,370.0,969.0,600.0,368.0,977.0,682.0,445.0,1043.0,541.0,350.0,836.0,610.0,357.0,1043.0,426.0,361.0,503.0
05/11/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1483.0,1245.0,1768.0,,,,1457.0,1267.0,1674.0,1539.0,1279.0,1851.0,1427.0,1232.0,1651.0,,,
04/08/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1033.0,754.0,1414.0,1063.0,751.0,1506.0,1239.0,959.0,1602.0,1018.0,817.0,1269.0,795.0,652.0,968.0,620.0,559.0,687.0
04/23/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",777.0,540.0,1119.0,897.0,689.0,1168.0,1019.0,726.0,1430.0,712.0,551.0,919.0,627.0,446.0,883.0,,,
04/13/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1235.0,1009.0,1512.0,,,,,,,1262.0,1069.0,1490.0,,,,,,
05/05/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1205.0,962.0,1510.0,1212.0,1021.0,1438.0,,,,1316.0,1069.0,1620.0,,,,,,
04/30/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1360.0,1089.0,1699.0,1400.0,1125.0,1741.0,1498.0,1180.0,1900.0,1360.0,1108.0,1670.0,1105.0,974.0,1253.0,,,
04/29/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",491.0,323.0,745.0,464.0,320.0,672.0,555.0,407.0,758.0,410.0,268.0,626.0,484.0,307.0,763.0,393.0,246.0,627.0
04/12/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1376.0,1033.0,1832.0,,,,1445.0,1156.0,1806.0,1373.0,1051.0,1792.0,1335.0,923.0,1931.0,,,
04/02/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1096.0,778.0,1544.0,1139.0,815.0,1592.0,1342.0,1126.0,1600.0,1079.0,768.0,1516.0,945.0,707.0,1263.0,,,
05/25/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",545.0,341.0,872.0,431.0,286.0,651.0,645.0,409.0,1016.0,609.0,376.0,987.0,455.0,333.0,622.0,336.0,234.0,481.0
05/24/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",538.0,368.0,785.0,508.0,363.0,711.0,594.0,420.0,839.0,607.0,426.0,865.0,497.0,343.0,719.0,397.0,278.0,568.0
05/20/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",592.0,382.0,917.0,621.0,399.0,967.0,727.0,498.0,1061.0,529.0,345.0,813.0,499.0,352.0,709.0,,,
06/06/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",617.0,345.0,1102.0,425.0,287.0,629.0,999.0,601.0,1658.0,745.0,407.0,1366.0,493.0,318.0,763.0,413.0,249.0,687.0
06/07/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",752.0,523.0,1081.0,904.0,709.0,1154.0,1003.0,712.0,1412.0,741.0,550.0,999.0,627.0,451.0,871.0,,,
05/25/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1607.0,1268.0,2036.0,,,,1848.0,1430.0,2387.0,1465.0,1290.0,1665.0,1425.0,1207.0,1683.0,,,
05/23/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",756.0,516.0,1108.0,965.0,677.0,1376.0,943.0,673.0,1322.0,668.0,507.0,881.0,671.0,478.0,943.0,434.0,346.0,545.0
05/03/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",892.0,638.0,1246.0,917.0,620.0,1356.0,899.0,683.0,1184.0,924.0,678.0,1257.0,864.0,613.0,1217.0,691.0,457.0,1045.0
06/04/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1309.0,990.0,1730.0,,,,,,,1279.0,926.0,1767.0,,,,,,
06/09/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1020.0,805.0,1293.0,,,,,,,,,,,,,,,
05/29/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1233.0,991.0,1533.0,,,,1441.0,1098.0,1891.0,1274.0,1148.0,1415.0,1071.0,944.0,1214.0,,,
04/20/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1492.0,1267.0,1757.0,,,,1570.0,1360.0,1812.0,1516.0,1327.0,1732.0,1298.0,1099.0,1533.0,,,
06/10/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1245.0,1020.0,1519.0,,,,1224.0,1002.0,1495.0,,,,1293.0,1080.0,1547.0,,,
06/22/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",929.0,723.0,1193.0,648.0,579.0,725.0,1042.0,824.0,1319.0,919.0,723.0,1170.0,901.0,724.0,1120.0,,,
06/23/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",902.0,687.0,1184.0,697.0,576.0,842.0,1045.0,834.0,1308.0,861.0,683.0,1086.0,828.0,677.0,1013.0,856.0,574.0,1277.0
06/25/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1460.0,1215.0,1755.0,1531.0,1321.0,1773.0,1456.0,1259.0,1685.0,1480.0,1316.0,1665.0,1294.0,1003.0,1668.0,,,
05/21/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",548.0,347.0,865.0,630.0,374.0,1063.0,619.0,408.0,941.0,507.0,360.0,715.0,472.0,298.0,747.0,428.0,276.0,664.0
06/24/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",736.0,497.0,1089.0,887.0,696.0,1130.0,779.0,532.0,1139.0,823.0,565.0,1198.0,613.0,425.0,883.0,,,
06/14/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",465.0,304.0,713.0,377.0,289.0,492.0,491.0,336.0,718.0,597.0,360.0,990.0,417.0,267.0,650.0,437.0,276.0,692.0
06/18/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1791.0,1392.0,2304.0,1771.0,1425.0,2202.0,2089.0,1657.0,2634.0,,,,,,,,,
04/20/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",962.0,745.0,1242.0,643.0,560.0,739.0,1086.0,855.0,1379.0,946.0,746.0,1199.0,949.0,789.0,1143.0,596.0,506.0,701.0
06/12/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",741.0,544.0,1008.0,,,,876.0,656.0,1171.0,727.0,571.0,927.0,699.0,510.0,960.0,,,
05/15/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1295.0,934.0,1795.0,,,,1603.0,1205.0,2132.0,,,,1131.0,957.0,1336.0,,,
05/05/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",658.0,492.0,878.0,653.0,451.0,945.0,690.0,551.0,865.0,694.0,522.0,922.0,575.0,430.0,769.0,580.0,487.0,692.0
04/11/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1550.0,1241.0,1936.0,1519.0,1212.0,1903.0,1778.0,1505.0,2101.0,1413.0,1200.0,1664.0,,,,,,
05/07/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",498.0,331.0,751.0,444.0,325.0,605.0,578.0,387.0,864.0,536.0,366.0,783.0,474.0,317.0,709.0,446.0,250.0,798.0
04/08/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",548.0,360.0,834.0,826.0,546.0,1251.0,675.0,446.0,1023.0,466.0,317.0,684.0,504.0,368.0,689.0,324.0,230.0,457.0
05/15/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",733.0,444.0,1210.0,1050.0,745.0,1482.0,876.0,514.0,1491.0,687.0,476.0,992.0,568.0,371.0,871.0,337.0,206.0,551.0
06/23/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1342.0,1108.0,1625.0,,,,1422.0,1258.0,1606.0,1408.0,1168.0,1697.0,1228.0,990.0,1523.0,,,
05/18/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1252.0,950.0,1651.0,,,,,,,1282.0,1029.0,1597.0,1198.0,999.0,1435.0,,,
05/23/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",644.0,420.0,988.0,840.0,595.0,1185.0,719.0,487.0,1060.0,613.0,433.0,869.0,561.0,360.0,875.0,,,
06/29/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1223.0,1021.0,1466.0,,,,,,,1237.0,1099.0,1394.0,,,,,,
06/13/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1166.0,974.0,1394.0,,,,1198.0,985.0,1457.0,1235.0,1064.0,1433.0,1100.0,920.0,1314.0,,,
05/30/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",904.0,637.0,1284.0,,,,1013.0,706.0,1453.0,888.0,643.0,1228.0,766.0,583.0,1007.0,,,
06/08/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",380.0,263.0,550.0,353.0,263.0,473.0,339.0,252.0,456.0,385.0,265.0,559.0,459.0,312.0,673.0,379.0,243.0,593.0
06/10/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",981.0,714.0,1349.0,893.0,698.0,1142.0,1274.0,953.0,1705.0,1200.0,907.0,1588.0,795.0,632.0,1000.0,745.0,610.0,909.0
04/07/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",445.0,308.0,642.0,346.0,283.0,423.0,434.0,313.0,602.0,489.0,341.0,702.0,390.0,257.0,589.0,384.0,269.0,547.0
05/03/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1460.0,1092.0,1953.0,,,,,,,1381.0,1172.0,1627.0,1628.0,1100.0,2409.0,,,
06/15/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1346.0,1013.0,1790.0,,,,,,,1565.0,1285.0,1906.0,,,,,,
05/25/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1232.0,982.0,1544.0,,,,,,,1294.0,984.0,1703.0,,,,,,
06/24/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",991.0,756.0,1299.0,1034.0,760.0,1407.0,1111.0,923.0,1337.0,1057.0,793.0,1409.0,847.0,699.0,1027.0,734.0,586.0,920.0
04/19/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",973.0,736.0,1286.0,1085.0,765.0,1539.0,1139.0,926.0,1400.0,995.0,847.0,1168.0,836.0,669.0,1043.0,,,
06/27/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1234.0,977.0,1557.0,,,,1465.0,1167.0,1839.0,1165.0,1038.0,1307.0,1152.0,957.0,1388.0,,,
06/20/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1175.0,826.0,1673.0,1087.0,758.0,1560.0,1589.0,1104.0,2285.0,1160.0,937.0,1437.0,901.0,724.0,1121.0,,,
05/27/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1333.0,1016.0,1749.0,,,,1189.0,1080.0,1309.0,1446.0,1259.0,1661.0,,,,,,
06/23/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1227.0,1043.0,1443.0,,,,,,,1262.0,1085.0,1467.0,,,,,,
06/05/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",796.0,613.0,1033.0,866.0,661.0,1134.0,868.0,679.0,1109.0,809.0,651.0,1006.0,739.0,579.0,944.0,,,
05/30/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1501.0,1180.0,1910.0,1499.0,1192.0,1883.0,,,,1518.0,1190.0,1936.0,,,,,,
04/16/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1248.0,999.0,1559.0,,,,,,,,,,1142.0,1003.0,1300.0,,,
05/02/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",791.0,556.0,1124.0,986.0,696.0,1397.0,828.0,563.0,1218.0,848.0,608.0,1182.0,686.0,547.0,860.0,526.0,386.0,718.0
05/22/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",546.0,341.0,875.0,460.0,331.0,639.0,782.0,536.0,1141.0,545.0,410.0,724.0,465.0,288.0,749.0,360.0,252.0,512.0
04/16/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",457.0,301.0,693.0,432.0,311.0,598.0,587.0,380.0,906.0,536.0,338.0,848.0,402.0,275.0,588.0,321.0,244.0,423.0
05/26/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1231.0,996.0,1521.0,,,,,,,1288.0,1012.0,1639.0,,,,,,
04/12/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",527.0,342.0,813.0,598.0,435.0,822.0,679.0,409.0,1127.0,482.0,337.0,690.0,492.0,327.0,740.0,326.0,240.0,442.0
05/21/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",740.0,536.0,1022.0,758.0,639.0,900.0,911.0,713.0,1163.0,753.0,567.0,1001.0,689.0,520.0,915.0,474.0,347.0,648.0
06/28/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1087.0,818.0,1445.0,1191.0,915.0,1550.0,1140.0,874.0,1488.0,1177.0,900.0,1540.0,988.0,782.0,1247.0,639.0,520.0,784.0
04/22/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1029.0,749.0,1415.0,1119.0,844.0,1482.0,1058.0,874.0,1280.0,1035.0,795.0,1347.0,955.0,641.0,1422.0,,,
